timestamp,elapsed_time,phase,error_x,error_y,error_z,error_magnitude,rmse_x,rmse_y,rmse_z,rmse_total,iae_x,iae_y,itae_x,itae_y,settling_time,is_settled,max_overshoot_x,max_overshoot_y
1762442082.8618512,0.035359242,1,1.5496287776215176,0.00501540052610272,-0.49916666671387333,1.628048483256391,1.0744830271304882,0.0035191436205836983,0.49916666652663055,1.1847757260066685,1.9043835262076658,0.005987170055623327,1.6303614856128796,0.0042302301475328034,1.3,0,1.5496287776215176,0.00501540052610272
1762442082.9596436,0.133155485,1,1.5695363253929315,0.005280309916788628,-0.49916666670243226,1.6470092651674977,1.1169629055394201,0.0036627903863680022,0.4991666665398095,1.223432429425076,2.140220649284364,0.006767245420407824,1.956175735308267,0.0053080694695101655,1.4,0,1.5695363253929315,0.005280309916788628
1762442083.0614781,0.234900783,1,1.5762272885346933,0.0054736959269954255,-0.4991666666911284,1.65338736768008,1.1536394634867955,0.003804104376195713,0.4991666665504258,1.2570067000295861,2.3779697170755747,0.007581209276099474,2.308553659494576,0.006514600687804587,1.5,0,1.5762272885346933,0.0054736959269954255
1762442083.170249,0.343689354,1,1.57405741982849,0.005561041792646826,-0.49916666668457044,1.6513191839350525,1.1740174514000026,0.003889824707334864,0.4991666665560813,1.2757348736821148,2.585887820049029,0.008312067906814663,2.6374405635304217,0.007670752420758003,1.6,0,1.5762317836536202,0.005561041792646826
1762442083.2620454,0.435507891,1,1.5655723052866124,0.005635472743471315,-0.4991666666777387,1.643233325719645,1.1953238019070915,0.003985610841914959,0.4991666665618799,1.2953695370456673,2.6471267092745787,0.008530530504480278,2.7354227862913,0.008020292577022994,1.6,0,1.5762317836536202,0.005635472743471315
1762442083.3599946,0.533506351,1,1.5526298007630217,0.005678467623107419,-0.4991666666725798,1.6309073868031199,1.2119863413880763,0.004065812695171967,0.499166666566405,1.3107611466453923,2.8566056819516406,0.00928696993607449,3.0912240155258224,0.009305112058146279,1.7,0,1.5762317836536202,0.005678467623107419
1762442083.4609864,0.634488106,1,1.5284645942452864,0.005701536841546062,-0.49916666666735743,1.6079191162790385,1.2301249030518773,0.004160260397046252,0.49916666657146136,1.327551108579638,3.0787951725849805,0.010106701923995771,3.4885328385317065,0.010770963668792452,1.8,0,1.5762317836536202,0.005701536841546062
1762442083.5595558,0.733070717,1,1.4916070740840404,0.005681855719951834,-0.49916666666321663,1.572924444482201,1.2467175218138022,0.004256437365566412,0.49916666657647013,1.3429408242650382,3.307144981059472,0.010967050141864238,3.9190512683782956,0.012393083060143868,1.9,0,1.5762317836536202,0.005701768817640396
1762442083.659918,0.833437298,1,1.4468122103454393,0.0056160097716073665,-0.4991666666608229,1.5305111801864395,1.2748022306731825,0.0042745324522905186,0.499166666593187,1.3690530888153174,3.530998462424521,0.011827016775855612,4.363791883637116,0.014101672433069404,2.0,0,1.5762317836536202,0.005701768817640396
1762442083.7607565,0.934232318,1,1.4167416896820226,0.0055566111334903745,-0.49916666666011356,1.5021169236497305,1.3002039999648853,0.004275418402175129,0.49916666661058623,1.3927369032887458,3.718410495152266,0.012558663419297825,4.754911479679643,0.015628609216432002,2.1,0,1.5762317836536202,0.005701768817640396
1762442083.860559,1.034013912,1,1.365520698549875,0.005438983484653548,-0.499166666659853,1.4539063662470817,1.3338155918249175,0.004332609324692447,0.49916666663329395,1.4241664809904107,3.9202273954916613,0.013358598232773756,5.194016270062005,0.017369164119417243,2.2,0,1.5762317836536202,0.005701768817640396
1762442083.9602263,1.133720456,1,1.3058755325682547,0.005284118163307205,-0.4991666666603174,1.3980365480093713,1.3636312840525984,0.004440826738512569,0.4991666666528225,1.4521285621067956,4.117603337941918,0.014153410590826716,5.642879119756284,0.01917678474884598,2.3,0,1.5762317836536202,0.005701768817640396
1762442084.061116,1.234571411,1,1.2438480163587453,0.005107672086700266,-0.4991666666612522,1.3402803203880285,1.3863615123765964,0.00457220027390062,0.4991666666672519,1.473494658669031,4.305706319241425,0.014922496879951421,6.089329454931586,0.021002252040414168,2.4,0,1.5762317836536202,0.005701768817640396
1762442084.1608472,1.334266486,1,1.180146007915904,0.004913817194321268,-0.4991666666624094,1.2813805471857787,1.4015387394664687,0.004705066688866849,0.4991666666768512,1.4877836996684308,4.484388383796118,0.01566343383113839,6.531282422506712,0.022834971029229798,2.5,0,1.5762317836536202,0.005701768817640396
1762442084.2608635,1.434295922,1,1.1151448139473725,0.004705640982546111,-0.4991666666636023,1.2217763544277769,1.40915471471722,0.004824897812928105,0.49916666668227483,1.4949607522525026,4.653567206422039,0.016374370764080406,6.96675876470417,0.02466503848700875,2.6,0,1.5762317836536202,0.005701768817640396
1762442084.3607438,1.534142673,1,1.0491931405397867,0.004485773527906467,-0.49916666666470144,1.1618923054349888,1.409451260338075,0.004923285793528635,0.4991666666843713,1.495240601087457,4.812955062210648,0.017053045007609614,7.392965982939166,0.026479899888154204,2.7,0,1.5762317836536202,0.005701768817640396
1762442084.4615479,1.634967697,1,0.9842746211324922,0.004262216406623054,-0.49916666666561316,1.1036222439785577,1.4028857566986748,0.004994430717924157,0.49916666668406,1.4890536430279082,4.961368148024818,0.01769336466883418,7.804534034350981,0.028255653618710963,2.8,0,1.5762317836536202,0.005701768817640396
1762442084.5607767,1.734213613,1,0.9181202648418445,0.004028116446650465,-0.4991666666663407,1.045049476123572,1.3893760966365165,0.005038494737118951,0.4991666666821531,1.476332850498393,5.101093227082135,0.018303976533642085,8.206001440645922,0.030010168898515776,2.9,0,1.5762317836536202,0.005701768817640396
1762442084.6606927,1.834081768,1,0.8525388323503478,0.0037904744139538593,-0.4991666666668597,0.9879292431509865,1.3695259934264206,0.005053364096175634,0.4991666666793555,1.4576674326756056,5.231019044316119,0.018879319803743022,8.592300780602944,0.0317208587374674,3.0,0,1.5762317836536202,0.005701768817640396
1762442084.7615855,1.935013155,1,0.7888922207902755,0.0035550418504408654,-0.49916666666718323,0.9335582121419093,1.3444113146902055,0.005040551224429431,0.4991666666762993,1.4340971206108812,5.3504492965821715,0.019415409654965892,8.959311277644623,0.03336832864416046,3.1,0,1.5762317836536202,0.005701768817640396
1762442084.8657274,2.039114729,1,0.726458795024179,0.0033198295169674097,-0.4991666666673523,0.8814310882013406,1.3141516033786804,0.005002081239515466,0.4991666666733248,1.4057691199472413,5.460457180837077,0.019916176972359662,9.308285956246689,0.03495695799108139,3.2,0,1.5762317836536202,0.005701768817640396
1762442084.965676,2.139039213,1,0.675676724235589,0.003125571963400464,-0.49916666666739995,0.8400691435743117,1.2859722072978594,0.00495291667514305,0.4991666666711385,1.3794623628217244,5.488478575146173,0.020045011838376155,9.397954418035798,0.03536922956233416,3.2,0,1.5762317836536202,0.005701768817640396
1762442085.0602808,2.233754777,1,0.6287052865662863,0.002943749768215209,-0.49916666666739007,0.8027741675782345,1.2581158622713522,0.004895575091790639,0.49916666666943266,1.353531252194843,5.578575261080754,0.02046264098280676,9.69520604284953,0.0367470936780578,3.3,0,1.5762317836536202,0.005701768817640396
1762442085.1599164,2.333415651,1,0.5588989745265227,0.0026699585602947273,-0.49916666666731246,0.7493614304975057,1.213098747902753,0.004789358034404937,0.499166666667432,1.311792236303251,5.6699946888672965,0.02089390375037613,10.005044311468478,0.03820874780883888,3.4,0,1.5762317836536202,0.005701768817640396
1762442085.2613633,2.434669491,1,0.49629505807998786,0.0024205721317636097,-0.49916666666719645,0.7039048266319131,1.1658482555600471,0.00466500843828828,0.4991666666660833,1.2682236704961245,5.7505508608425,0.021281389475194243,10.286330141364656,0.03956178311033996,3.5,0,1.5762317836536202,0.005701768817640396
1762442085.361503,2.534177842,1,0.4382764220203388,0.002185912490686004,-0.4991666666670663,0.6642728064762828,1.1154215595650618,0.004522023613186457,0.4991666666652472,1.222028258818022,5.8220819395794745,0.021632739260824662,10.543303833666164,0.04082401079131078,3.6,0,1.5762317836536202,0.005701768817640396
1762442085.4606605,2.634078237,1,0.38512824038928795,0.0019678164530350095,-0.499166666666941,0.6304720413771946,1.0635057358370867,0.004366160984168577,0.4991666666648413,1.1748322751054345,5.884829134011564,0.021947990683525438,10.775036186200532,0.04198827965585319,3.7,0,1.5762317836536202,0.005701768817640396
1762442085.5610192,2.734444056,1,0.33613900252272,0.0017640280933406416,-0.4991666666668325,0.6017972265833068,1.010847009211068,0.004200397200292014,0.49916666666474846,1.1273848856875799,5.939477154581662,0.02222948242877785,10.982319177121658,0.04305600380508822,3.8,0,1.5762317836536202,0.005701768817640396
1762442085.6621788,2.835238833,1,0.2890952230744359,0.0015657293058084498,-0.4991666666667418,0.5768412785367419,0.9558787338210182,0.004020235289577514,0.4991666666648716,1.07837269864012,5.987205338007026,0.022482424186782018,11.16809571348214,0.044040562949199495,3.9,0,1.5762317836536202,0.005701768817640396
1762442085.7604532,2.933871852,1,0.24506363902540151,0.0013776719366789258,-0.49916666666667375,0.5560804314696352,0.9001386170321072,0.003831264981218336,0.4991666666651302,1.0292869228613604,6.028072525226711,0.022706320278514772,11.33125243505521,0.0449344504037342,4.0,0,1.5762317836536202,0.005701768817640396
1762442085.8620815,3.035511135,1,0.20550305729461105,0.0012065304077641947,-0.499166666666629,0.5398150825830366,0.846273426025972,0.0036435772494148363,0.4991666666654409,0.9825270216959919,6.062031688990086,0.022899933663993326,11.470197531928624,0.04572664049170354,4.1,0,1.5762317836536202,0.005701768817640396
1762442085.9626741,3.136083128,1,0.17323102554969072,0.0010652816518965658,-0.49916666666660503,0.5283724861771714,0.8004298799884739,0.003480072494113505,0.49916666666571774,0.9433278670711954,6.089024982368018,0.023061091549450383,11.583309431707814,0.046401966598086354,4.2,0,1.5762317836536202,0.005701768817640396
1762442086.0600643,3.233586314,1,0.14190321459772104,0.0009267236990893046,-0.49916666666659215,0.5189457989434137,0.7561360035329936,0.003318898049536811,0.4991666666659757,0.9060463741076015,6.110604352186656,0.02319813147579025,11.675723836184712,0.0469888831272171,4.3,0,1.5762317836536202,0.005701768817640396
1762442086.160705,3.33412595,1,0.10385987352363113,0.0007564219983091647,-0.4991666666665877,0.509857633672005,0.7005082783605183,0.0031123013360589086,0.4991666666662663,0.8601679461488525,6.128404488720212,0.023321575336318096,11.753630832845722,0.04752925111286635,4.4,0,1.5762317836536202,0.005701768817640396
1762442086.2620893,3.43550046,1,0.07163800616018356,0.0006100800563073605,-0.49916666666659193,0.5042814067912063,0.649232524273947,0.002918035616324986,0.49916666666648785,0.8189497827204743,6.140703843852383,0.023419321335345133,11.808690279870525,0.04796691842175505,4.5,0,1.5762317836536202,0.005701768817640396
1762442086.3612962,3.534709757,1,0.041934093583415155,0.00047310255464561024,-0.4991666666666026,0.500925197151967,0.598186421592007,0.0027211865830263082,0.4991666666666573,0.7791031773421102,6.1484793793739865,0.02349660862293186,11.844256272712457,0.048320587102906085,4.6,0,1.5762317836536202,0.005701768817640396
1762442086.4607258,3.634091818,1,0.01627102174428874,0.00035284321231321414,-0.499166666666613,0.49943190903064366,0.5506443949839014,0.0025348270798319964,0.4991666666667694,0.743224754826375,6.152058874807413,0.023553791355952643,11.860970677176793,0.04858789305395621,4.7,0,1.5762317836536202,0.005701768817640396
1762442086.5611799,3.734576811,1,-0.008251686030565253,0.0002359082378458055,-0.4991666666666288,0.4992349217413752,0.5017709869727525,0.0023402135409186994,0.4991666666668399,0.7077760670426143,6.152696120898523,0.0235942089125752,11.864003269472537,0.04878073387889167,4.8,0,1.5762317836536202,0.005701768817640396
1762442086.6629963,3.836434499,1,-0.029535864085799446,0.00013242472464281008,-0.49916666666663967,0.5000397443350745,0.4557330326726562,0.0021540108724945523,0.49916666666687004,0.6759175970065946,6.1561166011769926,0.02361845702962469,11.880701626623868,0.04889882903777376,4.9,0,1.5762317836536202,0.005701768817640396
1762442086.7606277,3.934043563,1,-0.048342558542101344,3.90256606355166e-05,-0.49916666666665055,0.50150210926824,0.4116612934895007,0.001973018692365213,0.4991666666668709,0.6470210773008281,6.162469902369145,0.02362823788478724,11.912326567579974,0.0489473750009388,5.0,0,1.5762317836536202,0.005701768817640396
1762442086.860689,4.034079412,1,-0.0647541180951352,-4.4440901451281434e-05,-0.4991666666666609,0.5033492414779005,0.3696768124659279,0.0017979039740773886,0.4991666666668517,0.6211533942956158,6.171387486186523,0.023632224178276443,11.957590734343125,0.04896763884281346,5.1,0,1.5762317836536202,0.005701768817640396
1762442086.9633822,4.136810951,1,-0.07575304732220545,-0.00010171695894323207,-0.499166666666665,0.5048820611153159,0.3394267661921,0.0016699322268280492,0.49916666666683,0.6036395276922668,6.173995408203424,0.023634968796679263,11.970891136629309,0.048981636396667874,5.1,0,1.5762317836536202,0.005701768817640396
1762442087.0615304,4.234964738,1,-0.08767115881637544,-0.00016529370709639224,-0.49916666666666976,0.5068072814407169,0.3059052631874021,0.0015261238493441036,0.4991666666668003,0.5854465989405027,6.185130211436125,0.02365141502711335,12.028769216457501,0.049067125378586256,5.2,0,1.5762317836536202,0.005701768817640396
1762442087.1605124,4.333948154,1,-0.1002116294755524,-0.00023439211383724512,-0.4991666666666741,0.5091264938430595,0.26875410356310225,0.0013636441380337726,0.49916666666676346,0.5669197375454039,6.1989022846187725,0.02367959875894139,12.101672081613843,0.049216325992015336,5.3,0,1.5762317836536202,0.005701768817640396
1762442087.261058,4.434480886,1,-0.11018891082694537,-0.00029186128229996555,-0.4991666666666741,0.5111839613713982,0.23567321671793728,0.0012150074333278475,0.4991666666667298,0.5520060710104708,6.214313668276492,0.023717251910249683,12.184802373788832,0.04941943647435739,5.4,0,1.5762317836536202,0.005701768817640396
1762442087.3611515,4.534592753,1,-0.11799230228443136,-0.0003394877835090071,-0.4991666666666741,0.5129226645035821,0.20610340551269823,0.0010775841817955874,0.4991666666667013,0.5400436427389422,6.231143438125076,0.023763209265553323,12.277243754008865,0.049671874066344116,5.5,0,1.5762317836536202,0.005701768817640396
1762442087.4607496,4.634128649,1,-0.12390898308526044,-0.00037852985481734436,-0.4991666666666741,0.5143159928343595,0.18000902554545054,0.0009510896514490596,0.4991666666666785,0.5306331265200758,6.24901347806098,0.02381565769522242,12.377209182630667,0.04996527590420536,5.6,0,1.5762317836536202,0.005701768817640396
1762442087.5605035,4.733908377,1,-0.1281352229433672,-0.00040962970945335186,-0.4991666666666741,0.515350525629269,0.1578651667497562,0.0008377054962924187,0.4991666666666626,0.5235355515478713,6.267560765218135,0.02387316676984522,12.48281675446276,0.05029273382893555,5.7,0,1.5762317836536202,0.005701768817640396
